ut,ctname,popestimate2019,Latitude,density,pergdp,state,county,confirmed,death,fulldate,name,newcase,per.confirm,X,ctname,prop.female
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,1,0,03/10/2020,3月10日,0,1.97E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,1,0,03/11/2020,3月11日,0,1.97E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,1,0,03/12/2020,3月12日,0,1.97E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,1,0,03/13/2020,3月13日,0,1.97E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,2,0,03/14/2020,3月14日,1,3.95E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,2,0,03/15/2020,3月15日,0,3.95E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,3,0,03/16/2020,3月16日,1,5.92E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,3,0,03/17/2020,3月17日,0,5.92E-06,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,8,0,03/18/2020,3月18日,5,1.58E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,13,0,03/19/2020,3月19日,5,2.57E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,11,0,03/20/2020,3月20日,-2,2.17E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,15,0,03/21/2020,3月21日,4,2.96E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,22,0,03/22/2020,3月22日,7,4.34E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,33,0,03/23/2020,3月23日,11,6.52E-05,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,51,1,03/24/2020,3月24日,18,0.000100697,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,61,1,03/25/2020,3月25日,10,0.000120441,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,73,1,03/26/2020,3月26日,12,0.000144135,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,95,1,03/27/2020,3月27日,22,0.000187572,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,123,1,03/28/2020,3月28日,28,0.000242857,1776,New Jersey-Camden,0.517612675
35,New Jersey-Camden,506471,39.802352,860.3429678,328.5756085,New Jersey,Camden,163,1,03/29/2020,3月29日,40,0.000321835,1776,New Jersey-Camden,0.517612675
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/01/2020,3月1日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/02/2020,3月2日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/03/2020,3月3日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/04/2020,3月4日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/05/2020,3月5日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/06/2020,3月6日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/07/2020,3月7日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/08/2020,3月8日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/09/2020,3月9日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/10/2020,3月10日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,0,0,03/11/2020,3月11日,0,0,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,1,0,03/12/2020,3月12日,1,1.25E-06,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,5,0,03/13/2020,3月13日,4,6.26E-06,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,7,0,03/14/2020,3月14日,2,8.76E-06,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,11,0,03/15/2020,3月15日,4,1.38E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,20,0,03/16/2020,3月16日,9,2.50E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,32,0,03/17/2020,3月17日,12,4.01E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,45,0,03/18/2020,3月18日,13,5.63E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,63,1,03/19/2020,3月19日,18,7.89E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,73,2,03/20/2020,3月20日,10,9.14E-05,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,107,3,03/21/2020,3月21日,34,0.000133922,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,172,4,03/22/2020,3月22日,65,0.000215276,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,273,4,03/23/2020,3月23日,101,0.000341688,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,342,7,03/24/2020,3月24日,69,0.000428048,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,381,4,03/25/2020,3月25日,39,0.000476861,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,609,4,03/26/2020,3月26日,228,0.000762227,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,826,4,03/27/2020,3月27日,217,0.001033825,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,1086,7,03/28/2020,3月28日,260,0.001359242,1779,New Jersey-Essex,0.518654808
36,New Jersey-Essex,798975,40.787217,2379.729078,458.3099734,New Jersey,Essex,1227,13,03/29/2020,3月29日,141,0.001535718,1779,New Jersey-Essex,0.518654808
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/01/2020,3月1日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/02/2020,3月2日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/03/2020,3月3日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/04/2020,3月4日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/05/2020,3月5日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/06/2020,3月6日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,0,0,03/07/2020,3月7日,0,0,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,1,0,03/08/2020,3月8日,1,1.49E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,1,0,03/09/2020,3月9日,0,1.49E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,1,0,03/10/2020,3月10日,0,1.49E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,1,0,03/11/2020,3月11日,0,1.49E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,1,0,03/12/2020,3月12日,0,1.49E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,3,0,03/13/2020,3月13日,2,4.46E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,5,0,03/14/2020,3月14日,2,7.44E-06,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,11,0,03/15/2020,3月15日,6,1.64E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,19,0,03/16/2020,3月16日,8,2.83E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,24,0,03/17/2020,3月17日,5,3.57E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,34,0,03/18/2020,3月18日,10,5.06E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,55,1,03/19/2020,3月19日,21,8.18E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,66,1,03/20/2020,3月20日,11,9.82E-05,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,97,1,03/21/2020,3月21日,31,0.000144261,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,126,1,03/22/2020,3月22日,29,0.000187391,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,190,1,03/23/2020,3月23日,64,0.000282574,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,234,3,03/24/2020,3月24日,44,0.000348012,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,260,1,03/25/2020,3月25日,26,0.00038668,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,441,2,03/26/2020,3月26日,181,0.000655868,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,594,2,03/27/2020,3月27日,153,0.000883415,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,771,4,03/28/2020,3月28日,177,0.001146654,1781,New Jersey-Hudson,0.502018309
37,New Jersey-Hudson,672391,40.731384,4166.249458,465.254294,New Jersey,Hudson,974,6,03/29/2020,3月29日,203,0.001448562,1781,New Jersey-Hudson,0.502018309
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/01/2020,3月1日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/02/2020,3月2日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/03/2020,3月3日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/04/2020,3月4日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/05/2020,3月5日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/06/2020,3月6日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/07/2020,3月7日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/08/2020,3月8日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/09/2020,3月9日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/10/2020,3月10日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/11/2020,3月11日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/12/2020,3月12日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,0,0,03/13/2020,3月13日,0,0,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,1,0,03/14/2020,3月14日,1,2.72E-06,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,1,0,03/15/2020,3月15日,0,2.72E-06,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,6,0,03/16/2020,3月16日,5,1.63E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,9,0,03/17/2020,3月17日,3,2.45E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,15,0,03/18/2020,3月18日,6,4.08E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,20,0,03/19/2020,3月19日,5,5.44E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,22,0,03/20/2020,3月20日,2,5.99E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,30,0,03/21/2020,3月21日,8,8.16E-05,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,40,0,03/22/2020,3月22日,10,0.000108864,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,50,0,03/23/2020,3月23日,10,0.00013608,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,58,0,03/24/2020,3月24日,8,0.000157853,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,82,0,03/25/2020,3月25日,24,0.000223172,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,111,0,03/26/2020,3月26日,29,0.000302098,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,131,0,03/27/2020,3月27日,20,0.00035653,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,168,0,03/28/2020,3月28日,37,0.00045723,1783,New Jersey-Mercer,0.510682484
38,New Jersey-Mercer,367430,40.282503,619.8013222,542.1889693,New Jersey,Mercer,202,0,03/29/2020,3月29日,34,0.000549765,1783,New Jersey-Mercer,0.510682484
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/01/2020,3月1日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/02/2020,3月2日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/03/2020,3月3日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/04/2020,3月4日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/05/2020,3月5日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/06/2020,3月6日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/07/2020,3月7日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/08/2020,3月8日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/09/2020,3月9日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/10/2020,3月10日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,0,0,03/11/2020,3月11日,0,0,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,2,0,03/12/2020,3月12日,2,2.42E-06,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,3,0,03/13/2020,3月13日,1,3.64E-06,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,10,0,03/14/2020,3月14日,7,1.21E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,12,0,03/15/2020,3月15日,2,1.45E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,17,0,03/16/2020,3月16日,5,2.06E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,22,0,03/17/2020,3月17日,5,2.67E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,40,0,03/18/2020,3月18日,18,4.85E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,64,0,03/19/2020,3月19日,24,7.76E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,76,0,03/20/2020,3月20日,12,9.21E-05,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,116,0,03/21/2020,3月21日,40,0.000140595,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,147,1,03/22/2020,3月22日,31,0.000178168,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,210,1,03/23/2020,3月23日,63,0.000254526,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,277,1,03/24/2020,3月24日,67,0.000335732,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,316,0,03/25/2020,3月25日,39,0.000383002,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,505,0,03/26/2020,3月26日,189,0.000612075,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,640,0,03/27/2020,3月27日,135,0.000775699,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,808,4,03/28/2020,3月28日,168,0.00097932,1784,New Jersey-Middlesex,0.507127404
39,New Jersey-Middlesex,825062,40.439593,986.776986,494.7960056,New Jersey,Middlesex,938,12,03/29/2020,3月29日,130,0.001136884,1784,New Jersey-Middlesex,0.507127404
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/01/2020,3月1日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/02/2020,3月2日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/03/2020,3月3日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/04/2020,3月4日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/05/2020,3月5日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/06/2020,3月6日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/07/2020,3月7日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,0,0,03/08/2020,3月8日,0,0,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,1,0,03/09/2020,3月9日,1,1.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,1,0,03/10/2020,3月10日,0,1.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,1,0,03/11/2020,3月11日,0,1.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,1,0,03/12/2020,3月12日,0,1.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,2,0,03/13/2020,3月13日,1,3.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,2,0,03/14/2020,3月14日,0,3.99E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,5,0,03/15/2020,3月15日,3,9.96E-06,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,8,0,03/16/2020,3月16日,3,1.59E-05,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,10,0,03/17/2020,3月17日,2,1.99E-05,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,18,0,03/18/2020,3月18日,8,3.59E-05,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,38,0,03/19/2020,3月19日,20,7.57E-05,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,49,0,03/20/2020,3月20日,11,9.76E-05,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,67,0,03/21/2020,3月21日,18,0.000133512,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,95,1,03/22/2020,3月22日,28,0.000189309,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,141,1,03/23/2020,3月23日,46,0.000280974,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,216,2,03/24/2020,3月24日,75,0.000430428,1788,New Jersey-Passaic,0.512145596
40,New Jersey-Passaic,501826,41.033763,983.0088149,295.2543411,New Jersey,Passaic,255,0,03/25/2020,3月25日,39,0.000508144,1788,New Jersey-Passaic,0.512145596
